ID,Name,Equipment,BodyPart,Target,Synergist,URL
0204,Cable Rear Drive,Cable,Upper Arms,Triceps Brachii,"Deltoid Posterior, Teres Major"
0205,Cable Rear Pulldown,Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Pectoralis Major Sternal Head, Teres Major, Trapezius Lower Fibers"
0206,Cable Reverse Curl,Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0207,Cable Reverse-grip Pushdown,Cable,Upper Arms,Triceps Brachii,
0208,Cable Reverse-grip Straight Back Seated High Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior"
0209,Cable Reverse Preacher Curl,Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0210,Cable Reverse Wrist Curl,Cable,Forearms,Wrist Extensors,
0211,Cable Russian Twists (on stability ball),Cable,Waist,Obliques,
0212,Cable Seated Crunch,Cable,Waist,Rectus Abdominis,Obliques
0213,Cable Seated High Row (V-bar),Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers"
0214,Cable Seated One Arm Alternate Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0215,Cable Seated Rear Lateral Raise,Cable,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Trapezius Lower Fibers, Trapezius Middle Fibers"
0216,Cable Seated Shoulder Internal Rotation,Cable,Back,"Teres Major, Teres Minor ","Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0217,Cable Seated Supine-grip Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior"
0218,Cable Seated Wide-grip Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior"
0219,Cable Shoulder Press,Cable,Shoulders,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii"
0220,Cable Shrug,Cable,Back,Trapezius Upper Fibers ,Trapezius Middle Fibers
0221,Cable Side Bend Crunch (bosu ball),Cable,Waist,Obliques,Rectus Abdominis
0222,Cable Side Bend,Cable,Waist,Obliques,
0223,Cable Side Crunch,Cable,Waist,Obliques,
0224,Cable Standing Back Wrist Curl,Cable,Forearms,Wrist Flexors,
0225,Cable Standing Cross-over High Reverse Fly,Cable,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0226,Cable Standing Crunch,Cable,Waist,Rectus Abdominis,Obliques
0227,Cable Standing Fly,Cable,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head"
0228,Cable Standing Hip Extension,Cable,Hips,Gluteus Maximus,Hamstrings
0229,Cable Standing Inner Curl,Cable,Upper Arms,Biceps Brachii,Brachialis
0230,Cable Standing Lift,Cable,Waist,Obliques,"Deltoid Posterior, Latissimus Dorsi, Serratus Anterior, Teres Major"
0231,Cable Standing One Arm Triceps Extension,Cable,Upper Arms,Triceps Brachii,
0232,Cable Standing Pulldown (with rope),Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0233,Cable Standing Rear Delt Row (with rope),Cable,Shoulders,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0234,Cable Standing Row (V-bar),Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0235,Cable Standing Shoulder External Rotation,Cable,Back,"Teres Major, Teres Minor ",Deltoid Posterior
0236,Cable Standing Twist Row (V-bar),Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Obliques, Pectoralis Major Sternal Head"
0237,Cable Straight Arm Pulldown (with rope),Cable,Back,Latissimus Dorsi,"Deltoid Posterior, Teres Major, Triceps Brachii"
0238,Cable Straight Arm Pulldown,Cable,Back,Latissimus Dorsi,"Deltoid Posterior, Teres Major, Triceps Brachii"
0239,Cable Straight Back Seated Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0240,Cable Supine Reverse Fly,Cable,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers"
0241,Cable Triceps Pushdown (V-bar),Cable,Upper Arms,Triceps Brachii,
0242,Cable Tuck Reverse Crunch,Cable,Waist,"Iliopsoas, Rectus Abdominis","Gluteus Maximus, Obliques, Quadriceps"
0243,Cable Twist,Cable,Waist,Obliques,"Iliopsoas, Tensor Fasciae Latae"
0244,Cable Twisting Pull,Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Obliques, Pectoralis Major Sternal Head, Teres Major, Teres Minor"
0245,Cable Underhand Pulldown,Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers"
0246,Cable Upright Row,Cable,Shoulders,Deltoid Lateral,"Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0247,Cable Wrist Curl,Cable,Forearms,Wrist Flexors,
0248,Cambered Bar Lying Row,Barbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0249,Cat Stretch,Body weight,Waist,Erector Spinae,
0250,Ceiling Look Stretch,Body weight,Thighs,Quadriceps,
0251,Chest Dip,Body weight,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head, Triceps Brachii"
0252,Chin-to-chest Stretch,Body weight,Waist,Rectus Abdominis,
0253,Chin-ups (narrow parallel grip),Body weight,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0254,Circles Arm,Body weight,Shoulders,"Deltoid Anterior, Deltoid Lateral, Deltoid Posterior ",
0255,Circles Ball (wall),Stability ball,Shoulders,"Deltoid Posterior , Teres Major, Teres Minor ",
0256,Circles Elbow Arm,Body weight,Shoulders,"Deltoid Anterior, Deltoid Lateral, Deltoid Posterior ",
0257,Circles Knee Stretch,Body weight,Calves,"Gastrocnemius, Soleus, Tibialis Anterior",Quadriceps
0258,Clock Push-Up,Body weight,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0259,Close-grip Push-up,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0260,Cocoons,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Gluteus Maximus, Quadriceps"
0261,Corkscrew Push-up,Body weight,Waist,"Obliques, Pectoralis Major Sternal Head","Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0262,Cross Body Crunch,Body weight,Waist,"Obliques, Rectus Abdominis","Gluteus Maximus, Quadriceps"
0263,Cross Body Twisting Crunch,Body weight,Waist,"Obliques, Rectus Abdominis","Gluteus Maximus, Quadriceps"
0264,Cross Jacks,Body weight,Cardio,,
0265,Crossover Kneeling Hip Flexor Stretch,Body weight,Hips,,
0266,Crunch (arms straight),Body weight,Waist,Rectus Abdominis,Obliques
0267,Crunch (hands overhead),Body weight,Waist,Rectus Abdominis,Obliques
0268,Crunch (leg raise),Body weight,Waist,Rectus Abdominis,"Gluteus Maximus, Obliques, Quadriceps"
0269,Crunch (legs on stability ball),Stability ball,Waist,Rectus Abdominis,Obliques
0270,Crunch (on bench),Body weight,Waist,Rectus Abdominis,Obliques
0271,Crunch (on stability ball),Stability ball,Waist,Rectus Abdominis,Obliques
0272,"Crunch (on stability ball, arms straight)",Stability ball,Waist,Rectus Abdominis,Obliques
0273,Crunch (straight leg-up),Body weight,Waist,Rectus Abdominis,"Iliopsoas, Obliques"
0274,Crunch Floor,Body weight,Waist,Rectus Abdominis,Obliques
0275,Crunch Floor,Body weight,Waist,Rectus Abdominis,Obliques
0276,Dead Bug,Body weight,Waist,Rectus Abdominis,"Gluteus Maximus, Quadriceps"
0277,Decline Crunch,Body weight,Waist,Rectus Abdominis,Obliques
0278,Decline Push-up (on stability ball),Stability ball,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0279,Decline Push-Up,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0280,Decline Push-Up,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0281,Decline Sit-up (arms straight),Body weight,Waist,Rectus Abdominis,"Obliques, Quadriceps, Sartorius, Tensor Fasciae Latae"
0282,Decline Sit-up,Body weight,Hips,Iliopsoas,"Quadriceps, Tensor Fasciae Latae"
0283,Diamond Push-up,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0284,Donkey Calf Raise,Body weight,Calves,Gastrocnemius,Soleus
0285,Dumbbell Alternate Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0286,Dumbbell Alternate Side Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii"
0287,Dumbbell Arnold Press (version 2),Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii"
0288,Dumbbell Around Pullover,Dumbbell,Chest,Pectoralis Major Sternal Head,"Latissimus Dorsi, Teres Major"
0289,Dumbbell Bench Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0290,Dumbbell Bench Seated Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0291,Dumbbell Bench Squat,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0292,Dumbbell One Arm Bent-over Row,Dumbbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0293,Dumbbell Bent Over Row,Dumbbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0294,Dumbbell Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0295,Dumbbell Clean,Dumbbell,Thighs,,
0296,Dumbbell Close-grip Press,Dumbbell,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Sternal Head"
0297,Dumbbell Concentration Curl,Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis"
0298,Dumbbell Cross Body Hammer Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0299,Dumbbell Cuban Press,Dumbbell,Shoulders,"Deltoid Lateral, Deltoid Posterior ","Pectoralis Major Clavicular Head, Serratus Anterior, Teres Major"
0300,Dumbbell Deadlift,Dumbbell,Back,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0301,Dumbbell Decline Bench Press,Dumbbell,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0302,Dumbbell Decline Fly,Dumbbell,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head"
0303,Dumbbell Decline Hammer Press,Dumbbell,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0304,Dumbbell Decline Shrug (version 2),Dumbbell,Back,Trapezius Upper Fibers ,Trapezius Middle Fibers
0305,Dumbbell Decline Shrug,Dumbbell,Back,Trapezius Upper Fibers ,Levator Scapulae
0306,Dumbbell Decline Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
0307,Dumbbell Decline Twist Fly,Dumbbell,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head"
0308,Dumbbell Fly,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Biceps Brachii, Deltoid Anterior"
0309,Dumbbell Front Raise (version 2),Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0310,Dumbbell Front Raise,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0311,Dumbbell Full Can Lateral Raise,Dumbbell,Shoulders,"Deltoid Anterior, Deltoid Lateral",Serratus Anterior
0312,Dumbbell Hammer Curl (version 2),Dumbbell,Upper Arms,Brachioradialis,"Biceps Brachii, Brachialis"
0313,Dumbbell Hammer Curl,Dumbbell,Upper Arms,Brachioradialis,"Biceps Brachii, Brachialis"
0314,Dumbbell Incline Bench Press,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Deltoid Anterior, Triceps Brachii"
0315,Dumbbell Incline Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0316,Dumbbell Incline Breeding,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Biceps Brachii, Brachialis, Deltoid Anterior"
0317,Dumbbell Incline Curl (version 2),Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis"
0318,Dumbbell Incline Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0319,Dumbbell Incline Fly,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior"
0320,Dumbbell Incline Hammer Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0321,Dumbbell Incline Hammer Press,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Deltoid Anterior, Triceps Brachii"
0322,Dumbbell Incline Inner Biceps Curl,Dumbbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0323,Dumbbell Incline One Arm Lateral Raise,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior, Trapezius Upper Fibers"
0324,Dumbbell Incline Palm-in Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0325,Dumbbell Incline Raise,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0326,Dumbbell Incline Rear Lateral Raise,Dumbbell,Shoulders,"Deltoid Lateral, Deltoid Posterior ","Deltoid Anterior, Trapezius Lower Fibers, Trapezius Middle Fibers"
0327,Dumbbell Incline Row,Dumbbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Pectoralis Major Sternal Head"
0328,Dumbbell Incline Shoulder Raise,Dumbbell,Chest,Serratus Anterior,Pectoralis Major Clavicular Head
0329,Dumbbell Incline Shrug,Dumbbell,Back,Trapezius Upper Fibers ,Levator Scapulae
0330,Dumbbell Incline Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
0331,Dumbbell Incline Twisted Flyes,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior"
0332,Dumbbell Iron Cross,Dumbbell,Shoulders,"Deltoid Lateral, Deltoid Posterior , Gluteus Maximus, Quadriceps","Adductor Magnus, Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Soleus"
0333,Dumbbell Kickback,Dumbbell,Upper Arms,Triceps Brachii,
0334,Dumbbell Lateral Raise,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior"
0335,Dumbbell Lateral to Front Raise,Dumbbell,Shoulders,"Deltoid Anterior, Deltoid Lateral","Pectoralis Major Clavicular Head, Serratus Anterior"
0336,Dumbbell Lunge,Dumbbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0337,Dumbbell Lying  Extension (across face),Dumbbell,Upper Arms,Triceps Brachii,
0338,Dumbbell Lying Elbow Press,Dumbbell,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0339,Dumbbell Lying Femoral,Dumbbell,Thighs,Hamstrings,"Gastrocnemius, Soleus"
0340,Dumbbell Lying Hammer Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0341,Dumbbell Lying One Arm Deltoid Rear,Dumbbell,Shoulders,Deltoid Posterior ,"Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0342,Dumbbell Lying One Arm Press (version 2),Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0343,Dumbbell Lying One Arm Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
0344,Dumbbell Lying One Arm Pronated Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
0345,Dumbbell Lying One Arm Rear Lateral Raise,Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0346,Dumbbell Lying One Arm Supinated Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
0347,Dumbbell Lying Pronation,Dumbbell,Forearms,Wrist Flexors,
0348,Dumbbell Lying Rear Lateral Raise,Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0349,Dumbbell Lying Supination,Dumbbell,Forearms,,
0350,Dumbbell Lying Supine Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis, Deltoid Anterior"
0351,Dumbbell Lying Triceps Extension,Dumbbell,Upper Arms,Triceps Brachii,
0352,Dumbbell Neutral Grip Bench Press,Dumbbell,Upper Arms,Triceps Brachii,
0353,Dumbbell One Arm Concetration Curl (on stability ball),Dumbbell,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis"
0354,Dumbbell One Arm Kickback,Dumbbell,Upper Arms,Triceps Brachii,
0355,Dumbbell One Arm Lateral Raise,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior"
0356,Dumbbell One Arm Lateral Raise with support,Dumbbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior, Trapezius Upper Fibers"
0357,Dumbbell One Arm Press (on stability ball),Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Hamstrings, Triceps Brachii"
0358,Dumbbell One arm Revers Wrist Curl,Dumbbell,Forearms,Wrist Extensors,
0359,Dumbbell One Arm Reverse Fly (with support),Dumbbell,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0360,Dumbbell One Arm Shoulder Press (version 2),Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii"
0361,Dumbbell One Arm Shoulder Press,Dumbbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii"
0362,Dumbbell One Arm Triceps Extension (on bench),Dumbbell,Upper Arms,Triceps Brachii,
0363,Dumbbell One Arm Upright Row,Dumbbell,Shoulders,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Pectoralis Major Clavicular Head, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0364,Dumbbell One arm Wrist Curl,Dumbbell,Forearms,Wrist Flexors,
0365,Dumbbell Over Bench Neutral Wrist Curl,Dumbbell,Forearms,Brachioradialis,
0366,Dumbbell Over Bench One Arm  Neutral Wrist Curl,Dumbbell,Forearms,Brachioradialis,
0367,Dumbbell Over Bench One Arm Wrist Curl,Dumbbell,Forearms,Wrist Extensors,
0368,Dumbbell Over Bench Revers Wrist Curl,Dumbbell,Forearms,Wrist Flexors,
0369,Dumbbell Over Bench Wrist Curl,Dumbbell,Forearms,Wrist Extensors,
0370,Dumbbell Peacher Hammer Curl,Dumbbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
